id,repo,commit,source,target,file path,lines,flag,source APIs,target APIs,source program elements,target program elements,cardinality,properties,comments,commit URL,migration id,file id,candidate source lines,candidate target lines
A62,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,wampy/testing/helpers.py,40:40,,Timeout,Timeout,function call,function call,one-to-one,no properties,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__wampy/testing/helpers.py,,
A63,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,wampy/testing/helpers.py,42:42,,sleep,sleep,function call,function call,one-to-one,argument addition,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__wampy/testing/helpers.py,,
A64,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,wampy/transports/websocket/connection.py,12:12,,eventlet,gevent,import,import,one-to-one,full statement replacement,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__wampy/transports/websocket/connection.py,"12,72,153,155,211","12,72,153,155,211"
A65,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,wampy/transports/websocket/connection.py,72:72,,GreenletExit,GreenletExit,class object,class object,one-to-one,no properties,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__wampy/transports/websocket/connection.py,,
A66,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,wampy/transports/websocket/connection.py,153:153,,Timeout,Timeout,function call,function call,one-to-one,no properties,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__wampy/transports/websocket/connection.py,,
A67,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,wampy/transports/websocket/connection.py,155:155,,Timeout,Timeout,exception,exception,one-to-one,no properties,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__wampy/transports/websocket/connection.py,,
A68,noisyboiler/wampy,f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet,gevent,wampy/transports/websocket/connection.py,211:211,,sleep,sleep,function call,function call,one-to-one,argument addition,,https://github.com/noisyboiler/wampy/commit/f87f7bee3363567132240caac62c8a3f8148a8fe,eventlet__gevent__noisyboiler/wampy__f87f7bee,eventlet__gevent__noisyboiler/wampy__f87f7bee__wampy/transports/websocket/connection.py,,
A69,openstack/ironic,cbf214b5130e362f57dbe5da99f4cef1918d882d,cheetah3,jinja2,ironic/drivers/modules/pxe.py,21:25,,from Cheetah import Template,import jinja2,import,import,one-to-one,full statement replacement,,https://github.com/openstack/ironic/commit/cbf214b5130e362f57dbe5da99f4cef1918d882d,cheetah3__jinja2__openstack/ironic__cbf214b5,cheetah3__jinja2__openstack/ironic__cbf214b5__ironic/drivers/modules/pxe.py,"21,141,154","25,153-155"
A70,openstack/ironic,cbf214b5130e362f57dbe5da99f4cef1918d882d,cheetah3,jinja2,ironic/drivers/modules/pxe.py,"141,154-159:152-156",,Template.Template,Environment; get_template; render,function call,function call,one-to-many,argument transformation,,https://github.com/openstack/ironic/commit/cbf214b5130e362f57dbe5da99f4cef1918d882d,cheetah3__jinja2__openstack/ironic__cbf214b5,cheetah3__jinja2__openstack/ironic__cbf214b5__ironic/drivers/modules/pxe.py,,
A71,openstack/ironic,cbf214b5130e362f57dbe5da99f4cef1918d882d,cheetah3,jinja2,ironic/nova/tilera.py,55:25,,from Cheetah import Template,import jinja2,import,import,one-to-one,full statement replacement,,https://github.com/openstack/ironic/commit/cbf214b5130e362f57dbe5da99f4cef1918d882d,cheetah3__jinja2__openstack/ironic__cbf214b5,cheetah3__jinja2__openstack/ironic__cbf214b5__ironic/nova/tilera.py,"49,54-57","25,78-80"
A72,openstack/ironic,cbf214b5130e362f57dbe5da99f4cef1918d882d,cheetah3,jinja2,ironic/nova/tilera.py,rest of the file,,Template.Template,Environment; get_template; render,function call,function call,one-to-many,argument transformation,,https://github.com/openstack/ironic/commit/cbf214b5130e362f57dbe5da99f4cef1918d882d,cheetah3__jinja2__openstack/ironic__cbf214b5,cheetah3__jinja2__openstack/ironic__cbf214b5__ironic/nova/tilera.py,,
A73,shingetsu/saku,d1ad50a9baedf58b37fd8527c09d9b0668d59013,cheetah3,jinja2,shingetsu/template.py,34:32,,Cheetah.Template,jinja2,import,import,one-to-one,full statement replacement,,https://github.com/shingetsu/saku/commit/d1ad50a9baedf58b37fd8527c09d9b0668d59013,cheetah3__jinja2__shingetsu/saku__d1ad50a9,cheetah3__jinja2__shingetsu/saku__d1ad50a9__shingetsu/template.py,"34,72","32,39,56-57,67"
A74,shingetsu/saku,d1ad50a9baedf58b37fd8527c09d9b0668d59013,cheetah3,jinja2,shingetsu/template.py,rest of the file,,Template.compile,Environment; get_template; render,function call,function call,one-to-many,argument transformation,,https://github.com/shingetsu/saku/commit/d1ad50a9baedf58b37fd8527c09d9b0668d59013,cheetah3__jinja2__shingetsu/saku__d1ad50a9,cheetah3__jinja2__shingetsu/saku__d1ad50a9__shingetsu/template.py,,
A75,whoopinc/mkwheelhouse,54806ffc8eddb19cb4b603a380a2f1126eaae84e,botocore,boto,mkwheelhouse.py,12:13-14,,botocore.session,boto; boto.s3.connection,import,import,one-to-many,full statement replacement,,https://github.com/whoopinc/mkwheelhouse/commit/54806ffc8eddb19cb4b603a380a2f1126eaae84e,botocore__boto__whoopinc/mkwheelhouse__54806ffc,botocore__boto__whoopinc/mkwheelhouse__54806ffc__mkwheelhouse.py,"12,19","13-14,25,27-28,54-55,57,66,68,70,72,75,80-82"
A76,whoopinc/mkwheelhouse,54806ffc8eddb19cb4b603a380a2f1126eaae84e,botocore,boto,mkwheelhouse.py,19:25-28,,get_session; get_service,connect_to_region; get_bucket,function call,function call,many-to-many,argument transformation; argument addition,,https://github.com/whoopinc/mkwheelhouse/commit/54806ffc8eddb19cb4b603a380a2f1126eaae84e,botocore__boto__whoopinc/mkwheelhouse__54806ffc,botocore__boto__whoopinc/mkwheelhouse__54806ffc__mkwheelhouse.py,,
A77,whoopinc/mkwheelhouse,54806ffc8eddb19cb4b603a380a2f1126eaae84e,botocore,boto,mkwheelhouse.py,23-28:32-51,,get_endpoint; get_operation; call,,function call,,many-to-zero,no properties,,https://github.com/whoopinc/mkwheelhouse/commit/54806ffc8eddb19cb4b603a380a2f1126eaae84e,botocore__boto__whoopinc/mkwheelhouse__54806ffc,botocore__boto__whoopinc/mkwheelhouse__54806ffc__mkwheelhouse.py,,
A78,whoopinc/mkwheelhouse,54806ffc8eddb19cb4b603a380a2f1126eaae84e,botocore,boto,mkwheelhouse.py,34:62,not MR,,,,,,,,https://github.com/whoopinc/mkwheelhouse/commit/54806ffc8eddb19cb4b603a380a2f1126eaae84e,botocore__boto__whoopinc/mkwheelhouse__54806ffc,botocore__boto__whoopinc/mkwheelhouse__54806ffc__mkwheelhouse.py,,
A79,zalando/spilo,a83681c756fe8dfc8e5117c690bde16319e3e943,botocore,boto,postgres-appliance/callback_aws.py,9:3-4,,import boto3; from botocore.exceptions import ClientError,import boto.ec2; import boto.utils,import,import,many-to-many,full statement replacement,"MR code: 3,9:3-4",https://github.com/zalando/spilo/commit/a83681c756fe8dfc8e5117c690bde16319e3e943,botocore__boto__zalando/spilo__a83681c7,botocore__boto__zalando/spilo__a83681c7__postgres-appliance/callback_aws.py,"9,22","3-4,29,64"
A80,zalando/spilo,a83681c756fe8dfc8e5117c690bde16319e3e943,botocore,boto,postgres-appliance/callback_aws.py,22:18,,ClientError,BotoServerError,exception,exception,one-to-one,element name change,,https://github.com/zalando/spilo/commit/a83681c756fe8dfc8e5117c690bde16319e3e943,botocore__boto__zalando/spilo__a83681c7,botocore__boto__zalando/spilo__a83681c7__postgres-appliance/callback_aws.py,,
A81,zalando/spilo,a83681c756fe8dfc8e5117c690bde16319e3e943,botocore,boto,postgres-appliance/callback_aws.py,26:,,RequestException,,exception,,one-to-zero,no properties,,https://github.com/zalando/spilo/commit/a83681c756fe8dfc8e5117c690bde16319e3e943,botocore__boto__zalando/spilo__a83681c7,botocore__boto__zalando/spilo__a83681c7__postgres-appliance/callback_aws.py,,
A82,zalando/spilo,a83681c756fe8dfc8e5117c690bde16319e3e943,botocore,boto,postgres-appliance/callback_aws.py,:29,,,get_instance_identity,,function call,zero-to-one,no properties,,https://github.com/zalando/spilo/commit/a83681c756fe8dfc8e5117c690bde16319e3e943,botocore__boto__zalando/spilo__a83681c7,botocore__boto__zalando/spilo__a83681c7__postgres-appliance/callback_aws.py,,
