id,repo,commit,source,target,file path,lines,flag,source APIs,target APIs,source program elements,target program elements,cardinality,properties,comments,commit URL,migration id,file id,candidate source lines,candidate target lines
I65,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,argparse,click,ion/rpc/client.py,232:226,not MR,,,,,,,,https://github.com/clearmatics/ion/commit/03fb3a3a307640d2fc0d4481cc3c529c8661b55c,argparse__click__clearmatics/ion__03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a__ion/rpc/client.py,,
I66,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,argparse,click,ion/rpc/server.py,8:7,,argparse,click,import,import,one-to-one,module name change,,https://github.com/clearmatics/ion/commit/03fb3a3a307640d2fc0d4481cc3c529c8661b55c,argparse__click__clearmatics/ion__03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a__ion/rpc/server.py,"8,23,123,127,129,131,134,136,139,141,143,145-146,148,150,154-156","7,118-123"
I67,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,argparse,click,ion/rpc/server.py,123:,,ArgumentParser,,class object,,one-to-zero,,,https://github.com/clearmatics/ion/commit/03fb3a3a307640d2fc0d4481cc3c529c8661b55c,argparse__click__clearmatics/ion__03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a__ion/rpc/server.py,,
I68,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,argparse,click,ion/rpc/server.py,:118,,,command,,decorator,zero-to-one,,,https://github.com/clearmatics/ion/commit/03fb3a3a307640d2fc0d4481cc3c529c8661b55c,argparse__click__clearmatics/ion__03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a__ion/rpc/server.py,,
I69,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,argparse,click,ion/rpc/server.py,127-128:119,,add_argument,option,function call,decorator,one-to-one,"argument addition, argument deletion",,https://github.com/clearmatics/ion/commit/03fb3a3a307640d2fc0d4481cc3c529c8661b55c,argparse__click__clearmatics/ion__03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a__ion/rpc/server.py,,
I70,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,argparse,click,ion/rpc/server.py,129-130:120,,add_argument,option,function call,decorator,one-to-one,"argument deletion, argument transformation",,https://github.com/clearmatics/ion/commit/03fb3a3a307640d2fc0d4481cc3c529c8661b55c,argparse__click__clearmatics/ion__03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a__ion/rpc/server.py,,
I71,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,argparse,click,ion/rpc/server.py,131-132:121,,add_argument,option,function call,decorator,one-to-one,"argument deletion, argument transformation",,https://github.com/clearmatics/ion/commit/03fb3a3a307640d2fc0d4481cc3c529c8661b55c,argparse__click__clearmatics/ion__03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a__ion/rpc/server.py,,
I72,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,argparse,click,ion/rpc/server.py,134-135:123,,add_argument,option,function call,decorator,one-to-one,argument deletion,,https://github.com/clearmatics/ion/commit/03fb3a3a307640d2fc0d4481cc3c529c8661b55c,argparse__click__clearmatics/ion__03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a__ion/rpc/server.py,,
I73,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,argparse,click,ion/rpc/server.py,136-137:122,,add_argument,option,function call,decorator,one-to-one,argument deletion,,https://github.com/clearmatics/ion/commit/03fb3a3a307640d2fc0d4481cc3c529c8661b55c,argparse__click__clearmatics/ion__03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a__ion/rpc/server.py,,
I74,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,argparse,click,ion/rpc/server.py,139:,,parse_args,,function call,,one-to-zero,,,https://github.com/clearmatics/ion/commit/03fb3a3a307640d2fc0d4481cc3c529c8661b55c,argparse__click__clearmatics/ion__03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a__ion/rpc/server.py,,
I75,clearmatics/ion,03fb3a3a307640d2fc0d4481cc3c529c8661b55c,argparse,click,ion/rpc/server.py,153:124,not MR,,,,,,,,https://github.com/clearmatics/ion/commit/03fb3a3a307640d2fc0d4481cc3c529c8661b55c,argparse__click__clearmatics/ion__03fb3a3a,argparse__click__clearmatics/ion__03fb3a3a__ion/rpc/server.py,,
I76,onitu/onitu,04575c8dab8d632acc40fc30fd42046cdfca36db,watchdog,pyinotify,onitu/drivers/local_storage/local_storage.py,4-5:3,,"watchdog.observers.Observer, watchdog.events.FileSystemEventHandler",pyinotify,import,import,many-to-one,module name change,,https://github.com/onitu/onitu/commit/04575c8dab8d632acc40fc30fd42046cdfca36db,watchdog__pyinotify__onitu/onitu__04575c8d,watchdog__pyinotify__onitu/onitu__04575c8d__onitu/drivers/local_storage/local_storage.py,"4-5,114,152-154","3,114,132-134,136-137,141"
I77,onitu/onitu,04575c8dab8d632acc40fc30fd42046cdfca36db,watchdog,pyinotify,onitu/drivers/local_storage/local_storage.py,"114-136,152-154:114-116,132-137,141",tangled,,,,,,,,https://github.com/onitu/onitu/commit/04575c8dab8d632acc40fc30fd42046cdfca36db,watchdog__pyinotify__onitu/onitu__04575c8d,watchdog__pyinotify__onitu/onitu__04575c8d__onitu/drivers/local_storage/local_storage.py,,
I78,sk-415/harukabot,0611d16a4cdc3f472b2c5fb265b8728e9a505d74,aiohttp,httpx,src/plugins/haruka_bot/login.py,1:6,,aiohttp,httpx,import,import,one-to-one,module name change,,https://github.com/sk-415/harukabot/commit/0611d16a4cdc3f472b2c5fb265b8728e9a505d74,aiohttp__httpx__sk-415/harukabot__0611d16a,aiohttp__httpx__sk-415/harukabot__0611d16a__src/plugins/haruka_bot/login.py,"1,33,37","6,37,44"
I79,sk-415/harukabot,0611d16a4cdc3f472b2c5fb265b8728e9a505d74,aiohttp,httpx,src/plugins/haruka_bot/login.py,33-34:37-41,unsure,request,AsyncClient,function call,class object,one-to-one,?,Flagged for discussion,https://github.com/sk-415/harukabot/commit/0611d16a4cdc3f472b2c5fb265b8728e9a505d74,aiohttp__httpx__sk-415/harukabot__0611d16a,aiohttp__httpx__sk-415/harukabot__0611d16a__src/plugins/haruka_bot/login.py,,
I80,sk-415/harukabot,0611d16a4cdc3f472b2c5fb265b8728e9a505d74,aiohttp,httpx,src/plugins/haruka_bot/login.py,37-38:44-48,unsure,request,AsyncClient,function call,class object,one-to-one,?,Flagged for discussion,https://github.com/sk-415/harukabot/commit/0611d16a4cdc3f472b2c5fb265b8728e9a505d74,aiohttp__httpx__sk-415/harukabot__0611d16a,aiohttp__httpx__sk-415/harukabot__0611d16a__src/plugins/haruka_bot/login.py,,
I81,sk-415/harukabot,0611d16a4cdc3f472b2c5fb265b8728e9a505d74,aiohttp,httpx,src/plugins/haruka_bot/utils.py,11:11,,aiohttp,httpx,import,import,one-to-one,module name change,,https://github.com/sk-415/harukabot/commit/0611d16a4cdc3f472b2c5fb265b8728e9a505d74,aiohttp__httpx__sk-415/harukabot__0611d16a,aiohttp__httpx__sk-415/harukabot__0611d16a__src/plugins/haruka_bot/utils.py,"11,111","11,111"
I82,sk-415/harukabot,0611d16a4cdc3f472b2c5fb265b8728e9a505d74,aiohttp,httpx,src/plugins/haruka_bot/utils.py,111-112:111-114,unsure,request,AsyncClient,function call,class object,one-to-one,?,Flagged for discussion,https://github.com/sk-415/harukabot/commit/0611d16a4cdc3f472b2c5fb265b8728e9a505d74,aiohttp__httpx__sk-415/harukabot__0611d16a,aiohttp__httpx__sk-415/harukabot__0611d16a__src/plugins/haruka_bot/utils.py,,
I83,landlab/landlab,06a0c634b3f52abc4812dda109230cedcdcf57fd,netcdf4,xarray,landlab/grid/base.py,,not MR,,,,,,,,https://github.com/landlab/landlab/commit/06a0c634b3f52abc4812dda109230cedcdcf57fd,netcdf4__xarray__landlab/landlab__06a0c634,netcdf4__xarray__landlab/landlab__06a0c634__landlab/grid/base.py,,"13,497"
I84,landlab/landlab,06a0c634b3f52abc4812dda109230cedcdcf57fd,netcdf4,xarray,landlab/grid/hex.py,,not MR,,,,,,,,https://github.com/landlab/landlab/commit/06a0c634b3f52abc4812dda109230cedcdcf57fd,netcdf4__xarray__landlab/landlab__06a0c634,netcdf4__xarray__landlab/landlab__06a0c634__landlab/grid/hex.py,,"11,137-141,145,157"
I85,landlab/landlab,06a0c634b3f52abc4812dda109230cedcdcf57fd,netcdf4,xarray,landlab/grid/radial.py,,not MR,,,,,,,,https://github.com/landlab/landlab/commit/06a0c634b3f52abc4812dda109230cedcdcf57fd,netcdf4__xarray__landlab/landlab__06a0c634,netcdf4__xarray__landlab/landlab__06a0c634__landlab/grid/radial.py,,"11,127-130,134,143"
I86,landlab/landlab,06a0c634b3f52abc4812dda109230cedcdcf57fd,netcdf4,xarray,landlab/grid/raster.py,,not MR,,,,,,,,https://github.com/landlab/landlab/commit/06a0c634b3f52abc4812dda109230cedcdcf57fd,netcdf4__xarray__landlab/landlab__06a0c634,netcdf4__xarray__landlab/landlab__06a0c634__landlab/grid/raster.py,,"11,369-371,375,383"
I87,landlab/landlab,06a0c634b3f52abc4812dda109230cedcdcf57fd,netcdf4,xarray,landlab/io/netcdf/read.py,13:12,,netCDF4,xarray,import,import,one-to-one,module name change,,https://github.com/landlab/landlab/commit/06a0c634b3f52abc4812dda109230cedcdcf57fd,netcdf4__xarray__landlab/landlab__06a0c634,netcdf4__xarray__landlab/landlab__06a0c634__landlab/io/netcdf/read.py,"13,338,340,343,345-346,349,386,413","12,328,333,337-338,345,347-348,368,393"
I88,landlab/landlab,06a0c634b3f52abc4812dda109230cedcdcf57fd,netcdf4,xarray,landlab/io/netcdf/read.py,340:328,,Dataset,open_dataset,class object,function call,one-to-one,argument addition,,https://github.com/landlab/landlab/commit/06a0c634b3f52abc4812dda109230cedcdcf57fd,netcdf4__xarray__landlab/landlab__06a0c634,netcdf4__xarray__landlab/landlab__06a0c634__landlab/io/netcdf/read.py,,
I89,landlab/landlab,06a0c634b3f52abc4812dda109230cedcdcf57fd,netcdf4,xarray,landlab/io/netcdf/write.py,26:14,,netCDF4,xarray,import,import,one-to-one,module name change,,https://github.com/landlab/landlab/commit/06a0c634b3f52abc4812dda109230cedcdcf57fd,netcdf4__xarray__landlab/landlab__06a0c634,netcdf4__xarray__landlab/landlab__06a0c634__landlab/io/netcdf/write.py,"26,663,665,667,669,671-672,674-675,678,680,800,802,804,806,808,810-811,814,845","14,658,660,664,666-667,669,699,701"
I90,landlab/landlab,06a0c634b3f52abc4812dda109230cedcdcf57fd,netcdf4,xarray,landlab/io/netcdf/write.py,667:658,,Dataset,open_dataset,class object,function call,one-to-one,argument deletion,,https://github.com/landlab/landlab/commit/06a0c634b3f52abc4812dda109230cedcdcf57fd,netcdf4__xarray__landlab/landlab__06a0c634,netcdf4__xarray__landlab/landlab__06a0c634__landlab/io/netcdf/write.py,,
I91,wkentaro/fcn,399069ac568af1d295a5ac2d3b61b531af998898,progressbar,tqdm,scripts/fcn_train.py,13:13,,progressbar,tqdm,import,import,one-to-one,module name change,,https://github.com/wkentaro/fcn/commit/399069ac568af1d295a5ac2d3b61b531af998898,progressbar__tqdm__wkentaro/fcn__399069ac,progressbar__tqdm__wkentaro/fcn__399069ac__scripts/fcn_train.py,"13,66,68,91","13,68"
I92,wkentaro/fcn,399069ac568af1d295a5ac2d3b61b531af998898,progressbar,tqdm,scripts/fcn_train.py,"66,68,91:68",tangled,,,,,,,Tangled? Flagging for discussion,https://github.com/wkentaro/fcn/commit/399069ac568af1d295a5ac2d3b61b531af998898,progressbar__tqdm__wkentaro/fcn__399069ac,progressbar__tqdm__wkentaro/fcn__399069ac__scripts/fcn_train.py,,
